fold_index,team_name,return_code,duration_sec,epochs_done,best_val_f1,best_val_loss,best_model_exists
0,finlike_main_s2025_fold0,0,937.2457368373871,100,0.6400075290488438,1.226817434180188,True
1,finlike_main_s2025_fold1,0,399.4479556083679,66,0.6137543874660747,1.2869908346213224,True
2,finlike_main_s2025_fold2,0,18.159855365753174,67,0.644136730187627,1.185360990126756,True
